        CG/HBCS        CG/ScaleStar
1        32.35        -0.05
2        36.06        0.32
3        23.16        -0.03
4        18.76        2.41
5        6.35        10.19
6        1.51        16.18
7        3.51        20.55
8        4.27        23.63
9        5.41        26.33
10        7.08        28.48
11        8.10        30.09
12        9.01        31.58
13        9.61        32.85
14        9.83        33.88
15        10.41        34.80
16        10.47        35.71
17        10.99        36.42
18        11.03        37.06
19        11.54        37.68
20        0.00        38.20
