        CG/HBCS        CG/ScaleStar
1        13.08        0.19
2        19.70        -0.70
3        22.07        0.07
4        12.69        1.32
5        1.97        1.89
6        0.00        0.34
7        1.83        0.79
8        3.52        0.33
9        -0.85        -0.19
10        3.73        2.96
11        3.69        6.31
12        6.16        8.81
13        8.03        12.75
14        8.81        14.82
15        10.43        16.34
16        10.71        17.93
17        13.17        20.18
18        14.72        21.62
19        16.28        23.05
20        0.00        24.46
