        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.00        0.00
3        0.00        0.00
4        42.50        0.00
5        42.50        0.00
6        0.00        0.00
7        0.00        0.00
8        -18.31        0.68
9        0.00        0.00
10        0.00        4.43
11        12.21        4.43
12        2.05        0.00
13        0.54        0.00
14        12.68        -13.96
15        0.00        5.32
16        28.20        5.32
17        8.31        8.31
18        3.16        8.31
19        3.16        8.31
20        0.00        15.26
