        CG/HBCS        CG/ScaleStar
1        37.25        0.09
2        41.35        0.07
3        25.20        5.26
4        12.96        15.20
5        0.59        21.39
6        1.79        25.62
7        3.46        28.73
8        4.87        31.07
9        5.85        32.91
10        6.64        34.41
11        7.02        35.66
12        7.64        36.71
13        7.98        37.60
14        8.10        38.35
15        8.35        39.01
16        8.85        39.61
17        9.14        40.14
18        9.33        40.59
19        9.26        41.03
20        0.00        41.38
