        CG/HBCS        CG/ScaleStar
1        1.26        1.26
2        19.21        0.88
3        22.62        0.29
4        4.95        0.45
5        5.25        1.47
6        5.26        2.00
7        12.38        0.86
8        12.67        0.27
9        0.44        0.73
10        1.43        0.77
11        1.68        0.24
12        3.18        2.27
13        0.28        5.13
14        2.88        7.69
15        5.42        10.11
16        8.39        12.93
17        9.93        14.40
18        11.88        16.25
19        12.01        17.89
20        0.00        19.43
