        CG/HBCS        CG/ScaleStar
1        22.69        -3.74
2        28.94        0.27
3        32.23        0.53
4        26.66        0.26
5        2.44        0.48
6        0.50        4.44
7        1.71        9.96
8        3.81        14.52
9        4.19        17.78
10        6.66        20.75
11        8.14        22.94
12        9.46        25.14
13        10.66        26.70
14        11.62        28.26
15        12.25        29.46
16        12.89        30.61
17        12.97        31.57
18        13.55        32.48
19        13.27        33.34
20        0.00        34.12
