        CG/HBCS        CG/ScaleStar
1        11.43        1.11
2        23.82        0.00
3        21.70        0.46
4        17.50        0.68
5        12.50        3.34
6        14.06        -0.63
7        6.18        0.00
8        -0.08        1.36
9        3.39        1.75
10        2.38        2.87
11        3.11        6.18
12        6.01        8.98
13        8.47        12.22
14        8.38        14.51
15        10.51        16.49
16        11.99        17.88
17        13.76        20.05
18        14.55        21.44
19        15.23        22.77
20        0.00        24.18
