        CG/HBCS        CG/ScaleStar
1        39.82        0.21
2        41.44        0.04
3        30.62        8.67
4        8.02        17.68
5        0.06        23.45
6        1.92        27.44
7        3.49        30.31
8        4.62        32.49
9        5.42        34.19
10        6.25        35.57
11        6.99        36.70
12        7.21        37.64
13        7.44        38.45
14        7.72        39.15
15        8.02        39.74
16        8.27        40.29
17        8.42        40.77
18        8.62        41.21
19        8.70        41.60
20        0.00        41.93
