        CG/HBCS        CG/ScaleStar
1        32.91        0.07
2        38.85        -0.03
3        31.36        1.51
4        6.79        11.55
5        0.24        18.15
6        1.51        22.92
7        3.48        26.43
8        4.79        29.13
9        5.92        31.16
10        6.79        32.83
11        7.46        34.18
12        7.67        35.29
13        8.36        36.31
14        8.60        37.12
15        9.22        37.90
16        9.61        38.54
17        9.77        39.12
18        9.69        39.64
19        9.87        40.13
20        0.00        40.53
