        CG/HBCS        CG/ScaleStar
1        33.27        0.14
2        35.22        -0.57
3        31.73        -0.66
4        18.70        7.27
5        0.25        14.85
6        1.31        20.06
7        2.84        23.50
8        5.12        26.62
9        6.31        28.98
10        7.10        30.83
11        7.58        32.34
12        8.41        33.51
13        8.97        34.69
14        9.44        35.67
15        9.64        36.52
16        10.02        37.21
17        10.44        37.88
18        10.29        38.45
19        10.45        38.99
20        0.00        39.47
