        CG/HBCS        CG/ScaleStar
1        41.56        0.06
2        40.95        0.05
3        31.36        10.03
4        3.61        18.97
5        0.19        24.75
6        2.37        28.45
7        3.48        31.09
8        4.59        33.19
9        5.39        34.82
10        6.18        36.16
11        6.57        37.25
12        6.98        38.17
13        7.37        38.98
14        7.50        39.64
15        7.65        40.22
16        7.96        40.74
17        8.23        41.19
18        8.44        41.59
19        8.40        41.98
20        0.00        42.31
