        CG/HBCS        CG/ScaleStar
1        41.25        0.22
2        39.55        -0.64
3        28.63        9.66
4        5.44        18.98
5        0.33        24.64
6        2.10        28.40
7        3.45        31.11
8        4.49        33.16
9        5.35        34.80
10        6.07        36.11
11        6.48        37.20
12        6.94        38.14
13        7.44        38.95
14        7.48        39.59
15        7.79        40.16
16        7.98        40.68
17        8.01        41.14
18        8.16        41.55
19        8.21        41.93
20        0.00        42.26
