        CG/HBCS        CG/ScaleStar
1        3.40        3.40
2        0.00        0.00
3        0.00        0.00
4        21.06        0.00
5        18.54        2.92
6        14.74        0.00
7        0.00        0.00
8        3.53        3.53
9        0.00        0.00
10        0.00        0.00
11        0.00        1.47
12        2.15        0.00
13        3.85        1.61
14        0.00        1.61
15        2.14        0.00
16        3.05        3.05
17        1.30        5.17
18        1.30        5.17
19        5.39        9.09
20        0.00        12.14
