        CG/HBCS        CG/ScaleStar
1        14.71        18.09
2        34.08        28.89
3        35.60        2.30
4        35.12        8.68
5        42.73        24.66
6        17.04        14.92
7        2.33        2.33
8        7.56        2.14
9        0.00        8.96
10        4.28        8.64
11        6.82        16.06
12        1.49        4.15
13        3.38        5.99
14        8.21        10.69
15        9.86        12.30
16        7.11        12.32
17        10.74        15.74
18        8.60        17.36
19        10.88        19.43
20        0.00        19.43
