        CG/HBCS        CG/ScaleStar
1        40.13        0.18
2        39.76        -0.00
3        29.25        8.51
4        10.12        17.59
5        2.40        23.44
6        1.75        27.45
7        3.42        30.40
8        4.71        32.56
9        5.53        34.27
10        6.39        35.65
11        6.87        36.77
12        7.41        37.73
13        7.41        38.51
14        7.79        39.20
15        8.00        39.83
16        8.17        40.36
17        8.29        40.87
18        8.42        41.29
19        8.71        41.68
20        0.00        42.01
