        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.41        0.41
3        0.00        0.00
4        15.89        0.00
5        -22.46        0.00
6        0.34        0.34
7        -11.45        0.34
8        0.00        0.00
9        0.00        0.00
10        -10.92        0.00
11        0.00        0.17
12        0.00        0.17
13        0.00        0.17
14        10.75        0.00
15        0.00        0.00
16        0.00        0.00
17        0.00        6.12
18        0.00        6.12
19        6.42        12.14
20        0.00        12.14
