        CG/HBCS        CG/ScaleStar
1        29.60        -3.14
2        33.16        0.39
3        33.88        -1.15
4        20.28        -0.08
5        2.48        1.52
6        0.47        7.56
7        1.21        13.37
8        2.47        16.80
9        5.97        20.46
10        7.16        22.76
11        8.77        25.20
12        9.12        26.82
13        10.26        28.54
14        10.66        29.78
15        11.70        31.09
16        11.54        31.99
17        12.24        33.04
18        12.74        33.83
19        13.37        34.61
20        0.00        35.31
