        CG/HBCS        CG/ScaleStar
1        32.59        0.09
2        36.05        0.19
3        24.07        -0.01
4        17.42        2.53
5        7.57        10.47
6        1.20        16.28
7        3.67        20.60
8        4.36        23.75
9        5.38        26.41
10        7.16        28.57
11        8.41        30.25
12        8.91        31.69
13        9.60        32.93
14        10.20        33.93
15        9.86        34.88
16        10.48        35.75
17        10.82        36.51
18        11.15        37.13
19        11.43        37.74
20        0.00        38.28
