        CG/HBCS        CG/ScaleStar
1        18.68        -6.09
2        31.89        0.02
3        30.63        -1.89
4        23.94        0.20
5        2.00        -1.37
6        0.72        4.28
7        2.39        9.49
8        4.10        14.35
9        3.47        17.41
10        6.16        20.66
11        7.57        22.68
12        9.36        24.99
13        10.56        26.47
14        11.77        28.16
15        11.83        29.31
16        12.49        30.55
17        12.68        31.50
18        12.90        32.42
19        13.35        33.26
20        0.00        34.04
