        CG/HBCS        CG/ScaleStar
1        33.62        0.06
2        35.23        0.32
3        28.21        -0.05
4        20.26        5.17
5        3.95        13.30
6        0.78        18.10
7        2.32        22.39
8        4.59        25.55
9        6.20        27.94
10        7.14        29.80
11        8.21        31.51
12        8.61        32.88
13        9.02        33.92
14        9.46        35.01
15        10.03        35.91
16        10.27        36.70
17        10.81        37.37
18        11.26        37.98
19        11.46        38.55
20        0.00        39.04
