        CG/HBCS        CG/ScaleStar
1        31.62        0.05
2        34.35        0.41
3        25.65        0.00
4        13.96        -1.09
5        8.34        7.18
6        0.57        14.02
7        2.51        17.99
8        5.22        21.82
9        6.81        24.84
10        6.88        26.80
11        7.88        28.75
12        8.80        30.28
13        9.63        31.61
14        10.43        32.82
15        10.88        33.72
16        11.23        34.67
17        11.54        35.53
18        12.02        36.19
19        12.25        36.87
20        12.30        37.44
