        CG/HBCS        CG/ScaleStar
1        31.13        -0.12
2        33.24        0.28
3        33.87        -0.31
4        21.14        -0.06
5        3.19        1.63
6        0.43        7.96
7        1.75        13.51
8        3.16        17.28
9        5.52        20.61
10        7.48        22.98
11        8.54        25.36
12        10.18        27.04
13        10.82        28.70
14        10.94        29.94
15        11.12        31.18
16        11.94        32.21
17        12.14        33.16
18        12.50        33.95
19        13.14        34.72
20        13.42        35.37
