        CG/HBCS        CG/ScaleStar
1        18.34        1.11
2        23.12        0.14
3        12.04        0.23
4        24.52        2.15
5        16.83        0.01
6        11.21        0.13
7        0.43        1.36
8        1.99        5.91
9        4.33        9.81
10        8.48        13.88
11        9.49        16.45
12        9.39        18.89
13        10.52        21.22
14        11.51        22.76
15        12.31        24.60
16        12.79        25.94
17        12.85        27.02
18        13.77        28.32
19        14.61        29.33
20        0.00        30.31
