        CG/HBCS        CG/ScaleStar
1        18.83        0.54
2        23.28        0.06
3        16.25        0.28
4        23.47        2.02
5        19.33        -0.03
6        11.83        0.17
7        0.33        1.53
8        2.61        6.03
9        4.50        10.06
10        7.62        13.81
11        9.76        16.68
12        10.27        18.90
13        12.21        21.23
14        11.95        22.96
15        12.74        24.68
16        13.65        26.06
17        13.53        27.23
18        14.16        28.42
19        14.59        29.41
20        0.00        30.34
