        CG/HBCS        CG/ScaleStar
1        25.18        2.15
2        32.02        0.21
3        31.94        0.44
4        25.83        -0.07
5        5.91        0.08
6        0.54        4.82
7        1.86        9.93
8        3.74        14.87
9        4.04        18.03
10        6.19        21.10
11        7.83        23.26
12        9.31        25.44
13        10.15        27.04
14        11.52        28.59
15        11.99        29.73
16        12.87        30.98
17        13.23        31.92
18        13.46        32.88
19        13.47        33.62
20        13.67        34.29
