        CG/HBCS        CG/ScaleStar
1        34.74        0.16
2        40.58        0.04
3        29.21        3.31
4        8.09        13.58
5        0.11        20.00
6        2.12        24.35
7        3.31        27.54
8        4.56        29.98
9        5.97        31.92
10        6.80        33.51
11        7.26        34.84
12        7.89        35.94
13        8.23        36.83
14        8.49        37.69
15        8.91        38.40
16        9.15        39.01
17        9.18        39.58
18        9.55        40.07
19        9.69        40.52
20        0.00        40.90
