        CG/HBCS        CG/ScaleStar
1        30.41        -1.25
2        32.78        0.18
3        33.46        -0.36
4        19.02        0.03
5        4.68        1.42
6        -0.14        7.59
7        1.55        13.35
8        3.24        16.95
9        6.11        20.56
10        7.19        22.81
11        8.65        25.17
12        9.48        26.86
13        10.53        28.55
14        10.79        29.80
15        11.26        31.06
16        11.71        32.06
17        12.48        33.06
18        12.75        33.88
19        13.43        34.66
20        0.00        35.32
