        CG/HBCS        CG/ScaleStar
1        33.06        0.04
2        35.02        0.34
3        28.29        0.07
4        19.15        4.87
5        3.44        13.10
6        1.43        17.99
7        3.28        22.26
8        4.49        25.37
9        6.26        27.73
10        7.30        29.69
11        8.06        31.35
12        9.04        32.75
13        8.98        33.80
14        9.26        34.86
15        10.03        35.75
16        10.41        36.55
17        10.77        37.22
18        10.95        37.83
19        11.26        38.38
20        0.00        38.89
