        CG/HBCS        CG/ScaleStar
1        38.80        0.17
2        41.56        -0.05
3        26.07        7.07
4        11.31        16.58
5        0.45        22.47
6        1.82        26.51
7        3.59        29.44
8        4.69        31.74
9        5.43        33.50
10        6.41        34.97
11        6.78        36.15
12        7.42        37.15
13        7.77        37.99
14        8.16        38.74
15        8.40        39.39
16        8.33        39.94
17        8.55        40.49
18        8.78        40.92
19        8.81        41.33
20        0.00        41.67
