        CG/HBCS        CG/ScaleStar
1        28.59        -1.76
2        33.44        0.06
3        33.03        -1.14
4        14.99        0.00
5        2.20        1.50
6        0.89        8.02
7        1.53        13.37
8        3.20        16.97
9        5.86        20.50
10        7.51        22.85
11        8.77        25.24
12        9.71        26.89
13        10.52        28.58
14        10.43        29.85
15        11.04        31.10
16        11.75        32.09
17        12.38        33.05
18        12.72        33.82
19        12.81        34.62
20        0.00        35.32
