        CG/HBCS        CG/ScaleStar
1        41.12        0.01
2        40.28        -0.61
3        29.72        9.67
4        2.31        19.07
5        1.40        24.78
6        2.27        28.50
7        3.37        31.19
8        4.47        33.24
9        5.36        34.87
10        5.94        36.19
11        6.53        37.27
12        6.89        38.19
13        7.33        39.01
14        7.49        39.65
15        7.76        40.23
16        7.92        40.75
17        8.04        41.20
18        8.19        41.62
19        8.42        41.99
20        0.00        42.31
