        CG/HBCS        CG/ScaleStar
1        40.06        0.13
2        40.80        0.06
3        29.37        8.54
4        5.08        17.72
5        -0.00        23.44
6        1.69        27.43
7        3.60        30.42
8        4.72        32.60
9        5.37        34.31
10        6.25        35.67
11        6.73        36.80
12        7.05        37.75
13        7.26        38.55
14        7.83        39.25
15        8.14        39.87
16        8.19        40.40
17        8.35        40.89
18        8.56        41.33
19        8.72        41.72
20        0.00        42.04
