        CG/HBCS        CG/ScaleStar
1        18.42        0.22
2        23.06        0.23
3        26.11        0.39
4        28.15        0.08
5        16.71        0.04
6        0.82        0.32
7        1.36        5.87
8        4.21        10.48
9        5.80        14.64
10        6.52        17.58
11        7.63        20.37
12        8.70        22.32
13        10.22        24.37
14        11.43        25.91
15        12.06        27.25
16        13.09        28.61
17        13.83        29.62
18        13.63        30.71
19        13.91        31.57
20        0.00        32.41
