        CG/HBCS        CG/ScaleStar
1        40.15        0.18
2        39.81        0.03
3        29.62        8.52
4        9.08        17.67
5        -0.04        23.41
6        1.87        27.48
7        3.68        30.36
8        4.56        32.52
9        5.50        34.26
10        6.13        35.63
11        6.68        36.75
12        7.06        37.70
13        7.52        38.52
14        7.69        39.21
15        8.10        39.82
16        8.26        40.37
17        8.44        40.85
18        8.58        41.30
19        8.68        41.68
20        0.00        42.00
