        CG/HBCS        CG/ScaleStar
1        32.75        0.09
2        39.12        -0.30
3        30.98        -1.64
4        9.94        9.26
5        4.13        16.71
6        1.05        21.73
7        3.62        25.35
8        5.05        28.08
9        5.60        30.16
10        6.49        31.83
11        7.58        33.33
12        8.03        34.52
13        8.79        35.65
14        8.92        36.51
15        9.51        37.26
16        9.94        37.96
17        9.93        38.57
18        10.17        39.15
19        10.37        39.64
20        0.00        40.08
