        CG/HBCS        CG/ScaleStar
1        22.65        6.97
2        29.40        17.66
3        32.08        11.73
4        39.12        7.30
5        37.01        19.70
6        8.34        8.34
7        11.52        0.00
8        2.28        7.74
9        -1.11        6.72
10        7.12        14.31
11        11.48        14.97
12        7.07        3.85
13        11.72        8.67
14        6.37        12.14
15        5.97        15.03
16        2.77        12.14
17        5.97        15.03
18        10.83        19.43
19        10.83        19.43
20        0.00        19.43
