        CG/HBCS        CG/ScaleStar
1        30.96        -1.17
2        32.78        0.17
3        33.66        -0.45
4        20.04        0.20
5        7.03        1.49
6        0.40        7.88
7        0.91        13.42
8        3.34        17.28
9        5.93        20.51
10        7.48        23.09
11        9.45        25.22
12        9.45        26.96
13        10.83        28.56
14        11.42        29.90
15        11.28        31.13
16        11.62        32.11
17        12.59        33.04
18        12.71        33.88
19        13.65        34.62
20        0.00        35.32
