        CG/HBCS        CG/ScaleStar
1        16.30        0.21
2        22.13        0.37
3        13.78        0.36
4        21.63        2.08
5        22.85        0.12
6        10.74        0.55
7        0.73        1.60
8        2.71        6.16
9        5.27        10.38
10        8.09        14.04
11        9.06        16.74
12        10.00        19.11
13        11.06        21.28
14        11.39        23.18
15        11.81        24.70
16        12.24        26.07
17        13.13        27.26
18        13.81        28.47
19        14.55        29.44
20        0.00        30.41
