        CG/HBCS        CG/ScaleStar
1        20.02        -4.92
2        29.69        0.18
3        31.06        0.38
4        26.61        -0.03
5        5.09        -0.67
6        0.72        4.04
7        2.19        9.94
8        4.03        14.24
9        5.03        17.47
10        6.37        20.56
11        7.79        22.77
12        9.35        24.89
13        10.68        26.48
14        11.75        28.09
15        12.34        29.30
16        13.24        30.48
17        13.71        31.46
18        13.30        32.38
19        13.65        33.22
20        0.00        34.00
