        CG/HBCS        CG/ScaleStar
1        33.01        0.08
2        35.27        -1.10
3        28.18        0.13
4        20.97        5.05
5        0.65        13.12
6        1.42        18.05
7        2.74        22.27
8        4.28        25.50
9        5.98        27.84
10        7.20        29.75
11        8.54        31.45
12        8.61        32.86
13        9.41        33.94
14        9.75        34.94
15        9.70        35.87
16        10.35        36.65
17        10.65        37.33
18        10.94        37.94
19        10.81        38.49
20        0.00        39.01
