        CG/HBCS        CG/ScaleStar
1        20.54        -5.42
2        31.95        0.33
3        32.58        0.20
4        24.12        -0.09
5        3.33        -0.82
6        2.36        4.34
7        2.03        9.63
8        3.33        14.36
9        4.46        17.72
10        6.53        20.70
11        7.91        23.04
12        9.34        25.05
13        10.74        26.69
14        11.56        28.22
15        12.72        29.35
16        12.21        30.53
17        12.60        31.51
18        12.75        32.50
19        12.94        33.28
20        0.00        34.04
