        CG/HBCS        CG/ScaleStar
1        36.41        0.18
2        41.88        -0.05
3        27.15        5.28
4        12.76        15.08
5        0.30        21.32
6        2.13        25.57
7        3.47        28.66
8        4.72        31.02
9        5.68        32.83
10        6.21        34.36
11        7.17        35.63
12        7.65        36.66
13        8.13        37.54
14        8.17        38.30
15        8.53        38.97
16        8.77        39.55
17        8.99        40.08
18        9.25        40.54
19        9.37        40.97
20        0.00        41.32
