        CG/HBCS        CG/ScaleStar
1        0.00        0.10
2        8.23        8.34
3        0.00        0.00
4        21.53        0.17
5        21.53        0.17
6        0.00        0.20
7        7.23        7.41
8        7.23        1.55
9        0.00        0.27
10        0.00        0.27
11        7.70        0.00
12        0.00        3.78
13        0.00        3.78
14        0.00        3.78
15        0.00        0.33
16        0.00        0.33
17        4.93        5.25
18        0.00        7.23
19        0.00        7.23
20        0.00        12.14
