        CG/HBCS        CG/ScaleStar
1        14.83        1.53
2        23.87        0.07
3        16.81        0.09
4        12.51        0.65
5        12.08        0.12
6        19.50        0.02
7        0.02        -0.89
8        4.80        1.51
9        0.94        5.48
10        3.57        8.78
11        5.54        12.62
12        8.37        15.24
13        9.97        17.29
14        10.86        19.72
15        12.15        21.41
16        13.25        22.81
17        15.06        24.41
18        15.66        25.71
19        15.70        26.85
20        0.00        27.91
