        CG/HBCS        CG/ScaleStar
1        32.47        0.06
2        38.71        -0.03
3        33.02        -1.67
4        9.10        9.39
5        0.96        16.87
6        1.15        21.79
7        3.50        25.38
8        4.83        28.17
9        5.61        30.15
10        6.52        31.91
11        7.52        33.44
12        8.20        34.68
13        8.87        35.73
14        8.61        36.60
15        9.06        37.35
16        9.67        38.04
17        9.96        38.63
18        10.03        39.20
19        10.34        39.71
20        0.00        40.13
