        CG/HBCS        CG/ScaleStar
1        20.27        -5.41
2        29.80        0.11
3        33.53        0.62
4        26.98        0.10
5        7.87        -0.69
6        0.74        4.23
7        2.25        9.61
8        3.43        14.37
9        4.35        17.55
10        6.34        20.69
11        8.27        22.81
12        9.54        25.04
13        10.60        26.58
14        11.98        28.19
15        12.43        29.32
16        12.99        30.53
17        13.66        31.54
18        13.28        32.45
19        13.39        33.30
20        0.00        34.07
