        CG/HBCS        CG/ScaleStar
1        35.54        0.14
2        40.54        0.05
3        28.19        3.46
4        10.81        13.71
5        -0.07        20.08
6        2.16        24.46
7        3.56        27.59
8        4.72        30.11
9        5.82        32.01
10        6.72        33.64
11        7.38        34.97
12        7.61        36.07
13        8.16        37.02
14        8.49        37.83
15        8.88        38.52
16        9.09        39.15
17        9.22        39.69
18        9.31        40.19
19        9.53        40.64
20        0.00        41.01
