        CG/HBCS        CG/ScaleStar
1        17.80        0.18
2        19.45        0.17
3        14.80        0.34
4        13.52        -0.81
5        15.40        0.26
6        11.27        -0.00
7        0.71        1.73
8        1.85        6.22
9        4.88        10.33
10        8.04        14.02
11        9.69        16.74
12        10.96        19.12
13        11.70        21.31
14        12.79        23.12
15        12.36        24.69
16        11.84        26.10
17        12.98        27.27
18        13.55        28.51
19        14.39        29.50
20        0.00        30.50
