        CG/HBCS        CG/ScaleStar
1        32.86        0.04
2        35.40        0.20
3        22.67        0.07
4        19.01        2.40
5        2.15        9.93
6        1.17        16.08
7        3.47        20.53
8        4.57        23.40
9        5.73        26.16
10        6.98        28.42
11        7.92        29.96
12        8.96        31.53
13        9.71        32.82
14        10.26        33.84
15        10.44        34.82
16        10.80        35.66
17        11.11        36.38
18        11.15        37.03
19        11.38        37.64
20        0.00        38.19
