        CG/HBCS        CG/ScaleStar
1        35.26        0.05
2        41.41        0.10
3        30.89        3.25
4        10.69        13.50
5        0.97        19.91
6        2.13        24.26
7        3.25        27.40
8        4.33        29.89
9        5.77        31.83
10        6.69        33.42
11        7.10        34.78
12        7.54        35.91
13        8.24        36.85
14        8.51        37.66
15        8.82        38.35
16        9.22        38.99
17        9.29        39.53
18        9.47        40.03
19        9.68        40.49
20        0.00        40.87
