        CG/HBCS        CG/ScaleStar
1        22.02        -4.67
2        30.13        0.43
3        35.46        0.38
4        26.08        0.33
5        7.12        -0.27
6        0.36        4.27
7        2.28        9.55
8        3.76        14.36
9        4.73        17.45
10        5.99        20.68
11        8.13        22.83
12        10.04        25.01
13        10.46        26.59
14        11.87        28.16
15        11.93        29.31
16        12.17        30.52
17        13.03        31.51
18        13.92        32.49
19        13.63        33.27
20        0.00        34.04
