        CG/HBCS        CG/ScaleStar
1        10.93        -0.80
2        24.22        -0.44
3        20.20        0.95
4        15.51        0.25
5        3.89        2.74
6        11.02        -0.10
7        4.10        0.39
8        4.97        0.16
9        1.34        0.84
10        0.89        3.21
11        2.65        6.67
12        5.18        9.10
13        8.74        12.50
14        10.52        14.86
15        11.73        16.51
16        12.81        18.17
17        14.20        20.16
18        14.79        21.53
19        14.48        22.80
20        0.00        24.29
