        CG/HBCS        CG/ScaleStar
1        15.39        0.29
2        20.32        0.36
3        18.34        0.40
4        15.45        0.85
5        18.49        0.09
6        5.57        0.09
7        -1.26        -1.56
8        0.22        0.67
9        1.78        5.01
10        3.80        8.28
11        6.91        12.10
12        8.83        14.85
13        9.57        16.83
14        11.18        19.23
15        12.02        21.06
16        13.14        22.57
17        12.94        24.15
18        14.38        25.41
19        15.54        26.51
20        16.65        27.64
