        CG/HBCS        CG/ScaleStar
1        6.09        0.26
2        24.89        0.60
3        20.61        0.35
4        6.47        0.16
5        1.48        1.34
6        8.72        0.22
7        2.58        0.20
8        2.87        1.38
9        -0.80        -2.35
10        1.94        2.93
11        4.48        6.30
12        5.25        9.60
13        8.47        12.68
14        8.73        14.71
15        10.84        16.68
16        12.28        18.03
17        14.75        20.34
18        15.61        21.65
19        17.01        22.95
20        0.00        24.29
