        CG/HBCS        CG/ScaleStar
1        40.79        0.24
2        41.38        0.07
3        29.71        9.67
4        4.33        19.01
5        0.20        24.70
6        2.29        28.42
7        3.51        31.10
8        4.58        33.17
9        5.44        34.81
10        5.96        36.09
11        6.32        37.19
12        7.15        38.13
13        7.31        38.95
14        7.56        39.61
15        7.58        40.17
16        8.14        40.71
17        8.26        41.14
18        8.37        41.57
19        8.47        41.94
20        8.41        42.27
