        CG/HBCS        CG/ScaleStar
1        3.92        -0.07
2        21.71        -0.53
3        22.30        0.04
4        12.81        0.81
5        18.11        2.58
6        5.10        -0.52
7        1.95        -0.08
8        0.46        0.31
9        -0.11        0.32
10        1.61        2.67
11        3.36        6.11
12        4.97        8.72
13        6.81        12.06
14        9.40        14.50
15        11.07        16.44
16        12.97        18.23
17        14.61        20.17
18        15.38        21.64
19        16.74        22.91
20        0.00        24.29
