        CG/HBCS        CG/ScaleStar
1        18.80        0.45
2        22.94        0.05
3        14.32        0.26
4        22.57        -2.21
5        20.64        -0.06
6        11.35        0.17
7        0.14        1.47
8        2.04        5.96
9        5.60        10.15
10        8.20        13.99
11        9.94        16.78
12        10.67        19.10
13        11.36        21.25
14        11.52        22.93
15        11.98        24.72
16        12.18        26.06
17        12.88        27.17
18        13.82        28.40
19        14.76        29.35
20        0.00        30.36
