        CG/HBCS        CG/ScaleStar
1        16.14        1.04
2        23.37        0.41
3        18.78        0.64
4        16.16        0.97
5        10.55        -0.02
6        11.45        0.43
7        9.87        -0.04
8        0.62        1.09
9        2.61        5.13
10        4.25        8.96
11        7.79        12.33
12        9.85        14.87
13        11.04        16.99
14        11.81        19.36
15        12.51        21.13
16        14.18        22.72
17        15.01        24.08
18        14.53        25.43
19        15.63        26.58
20        0.00        27.68
