        CG/HBCS        CG/ScaleStar
1        21.70        0.35
2        23.39        0.11
3        25.57        0.49
4        30.28        0.08
5        17.55        0.10
6        0.35        0.29
7        1.41        5.64
8        4.10        10.30
9        6.30        14.51
10        7.73        17.49
11        8.25        20.25
12        8.74        22.33
13        9.76        24.12
14        10.98        25.86
15        12.30        27.15
16        13.16        28.51
17        13.56        29.52
18        14.22        30.65
19        14.76        31.51
20        0.00        32.38
