        CG/HBCS        CG/ScaleStar
1        33.14        0.11
2        35.19        -1.00
3        27.88        0.03
4        20.88        4.96
5        1.49        13.06
6        1.00        17.93
7        2.30        22.19
8        4.37        25.36
9        5.95        27.78
10        7.27        29.65
11        8.43        31.32
12        8.90        32.71
13        8.93        33.82
14        9.44        34.82
15        10.19        35.72
16        10.56        36.52
17        10.55        37.19
18        10.93        37.81
19        10.82        38.37
20        0.00        38.85
