        CG/HBCS        CG/ScaleStar
1        17.10        1.73
2        21.25        0.15
3        14.91        0.03
4        25.18        2.38
5        15.49        0.15
6        11.41        0.51
7        0.36        1.33
8        1.79        5.99
9        5.20        10.27
10        6.82        13.91
11        7.76        16.69
12        9.83        19.26
13        11.09        21.23
14        11.39        22.96
15        11.65        24.65
16        12.22        26.00
17        12.51        27.21
18        13.81        28.37
19        14.42        29.32
20        0.00        30.31
