        CG/HBCS        CG/ScaleStar
1        37.55        0.24
2        40.96        0.08
3        27.21        5.18
4        13.22        15.01
5        0.32        21.29
6        2.20        25.47
7        3.45        28.59
8        4.92        30.96
9        5.82        32.82
10        6.29        34.32
11        6.70        35.56
12        7.51        36.60
13        7.89        37.50
14        8.31        38.26
15        8.43        38.93
16        8.72        39.50
17        8.95        40.04
18        9.00        40.49
19        9.19        40.93
20        0.00        41.29
