        CG/HBCS        CG/ScaleStar
1        40.69        0.15
2        40.23        -0.20
3        30.20        9.87
4        3.42        19.04
5        0.12        24.76
6        2.25        28.45
7        3.49        31.15
8        4.61        33.19
9        5.50        34.84
10        5.96        36.15
11        6.37        37.24
12        6.95        38.18
13        7.27        38.97
14        7.66        39.65
15        7.68        40.22
16        7.87        40.71
17        8.17        41.18
18        8.28        41.58
19        8.39        41.97
20        0.00        42.29
