        CG/HBCS        CG/ScaleStar
1        35.57        0.24
2        40.85        0.00
3        29.96        3.54
4        10.40        13.75
5        1.59        20.17
6        2.39        24.58
7        3.25        27.70
8        4.31        30.12
9        5.83        32.02
10        6.56        33.62
11        7.18        34.96
12        7.83        36.05
13        8.40        37.02
14        8.80        37.80
15        9.07        38.51
16        8.87        39.14
17        9.08        39.69
18        9.38        40.18
19        9.60        40.65
20        0.00        41.00
